Policy_ID,Policy_Name,Policy_Type,Customer_ID,Customer_Age,Gender,Region,Occupation,Marital_Status,Annual_Premium,Policy_Start_Date,Tenure,Coverage_Amount,Payment_Frequency,Claims_Made,Total_Claim_Amount,Last_Claim_Amount,Last_Claim_Date,Customer_Satisfaction_Level,Policy_Status,Renewal,Number_of_Beneficiaries,Sales_Channel,Policy_Modifications,Policy_Duration_Days,Claim_Frequency,Average_Claim_Amount,Claim_Status,Premium_to_Claim_Ratio,Is_Loyal_Customer,Is_High_Value_Customer,Is_Family_Policy,Risk_Score,Last_Claim_Season,Life_Stage
POL8850,Jeevan Arogya,Personal Accident,CUST17850,38.0,Male,East,Salaried,Widowed,9193.64,2005-10-02,22,1559653.15,Annually,3.0,156970.17,0.0,2014-07-26,10,Active,No,3,Online,2.0,3645,0.3004115226337449,52323.39000000001,Normal,0.05856934473600939,1,0,1,15.718549259259262,Summer,Other
POL8851,Jeevan Arogya,Commercial,CUST17851,22.0,Other,West,Retired,Widowed,27758.32,1997-12-07,21,477951.48,Quarterly,2.0,7814.83,19030.792766285547,2019-11-27,3,Active,Yes,2,Agent,0.0,1695,0.43067846607669613,3907.415,Normal,3.552005609846919,0,0,1,1.6828394985250736,Fall,Other
POL8852,Jeevan Lakshya,Commercial,CUST17852,37.0,Other,South,Retired,Married,47080.53,1998-02-12,3,1899306.43,Annually,0.0,242362.69,10460.794965203208,2015-10-10,2,Terminated,No,2,Agent,0.0,3204,0.0,242362.69,Claim_Without_Count,0.19425650870602237,1,1,1,0.0,Fall,Young Family
POL8853,Jeevan Labh,Life,CUST17853,49.0,Other,West,Retired,Married,17841.31,1994-07-21,7,2147549.08,Monthly,1.0,83019.11,14496.147059755398,2015-08-05,8,Lapsed,No,1,Broker,2.0,3270,0.11162079510703363,83019.11,Normal,0.21490606198982382,1,0,0,9.266659067278287,Summer,Established Adult
POL8854,Jeevan Tarun,Life,CUST17854,35.0,Female,West,Salaried,Divorced,6074.07,2019-08-17,25,563701.53,Annually,4.0,198615.69,4834.239608453916,2021-10-29,4,Terminated,No,3,Broker,0.0,993,1.4702920443101712,49653.9225,Normal,0.030582025015244263,0,0,1,73.00576722054382,Fall,Other
POL8855,Jeevan Shanti,Personal Accident,CUST17855,49.0,Other,East,Salaried,Married,41624.9,1997-07-21,5,2145615.64,Annually,0.0,96690.05,32919.77679987654,2019-07-02,5,Terminated,Yes,0,Agent,0.0,1843,0.0,96690.05,Claim_Without_Count,0.43049827774419397,1,1,0,0.0,Summer,Established Adult
POL8856,Jeevan Shanti,Life,CUST17856,42.0,Other,Central,Salaried,Married,39733.21,2001-06-10,1,2354372.05,Semi-Annually,3.0,204925.43,8735.797266447165,2017-08-14,7,Active,Yes,4,Broker,0.0,2530,0.432806324110672,68308.47666666667,Normal,0.19389106564275602,1,1,1,29.56434069169961,Summer,Established Adult
POL8857,Jeevan Labh,Personal Accident,CUST17857,49.0,Male,East,Self-employed,Single,44197.94,1995-04-10,15,3355175.48,Monthly,3.0,293416.39,21578.95456343174,2023-05-05,10,Terminated,Yes,4,Broker,1.0,440,2.4886363636363633,97805.46333333333,Normal,0.15063214430523122,0,1,1,243.40223261363633,Spring,Other
POL8858,Jeevan Anand,Life,CUST17858,61.0,Female,South,Unemployed,Single,25978.4,2020-11-26,26,751956.18,Annually,0.0,277289.03,32721.392766522426,2024-02-09,4,Lapsed,No,2,Online,2.0,160,0.0,277289.03,Claim_Without_Count,0.09368708167070294,0,0,1,0.0,Winter,Senior
POL8859,Jeevan Umang,Travel,CUST17859,75.0,Other,East,Retired,Married,8405.78,2004-11-03,26,2160169.79,Semi-Annually,2.0,106732.44,0.0,2014-07-26,10,Active,Yes,2,Agent,0.0,3645,0.20027434842249658,53366.22,Normal,0.07875562481284978,1,0,1,10.687884938271605,Summer,Senior
POL8860,Jeevan Arogya,Home,CUST17860,78.0,Male,North,Retired,Widowed,11650.61,1999-10-23,23,4999434.03,Annually,3.0,6089.96,22287.00606387339,2018-09-04,1,Terminated,No,0,Agent,2.0,2144,0.5107276119402985,2029.9866666666667,Normal,1.9130848150069952,1,0,0,1.0367702425373133,Fall,Senior
POL8861,Jeevan Nidhi,Life,CUST17861,57.0,Female,South,Retired,Married,48217.41,2019-06-30,9,1578955.04,Quarterly,0.0,68076.01,22692.02170698452,2016-08-28,5,Lapsed,Yes,1,Broker,1.0,2881,0.0,68076.01,Claim_Without_Count,0.7082878388436691,1,1,0,0.0,Summer,Established Adult
POL8862,Jeevan Anand,Home,CUST17862,49.0,Male,Central,Self-employed,Divorced,43521.78,2000-03-11,17,1138779.83,Monthly,1.0,91900.62,45404.66115403168,2019-01-08,10,Terminated,No,4,Agent,2.0,2018,0.18087215064420217,91900.62,Normal,0.4735743893784395,1,1,1,16.62226278493558,Winter,Other
POL8863,Jeevan Amar,Travel,CUST17863,30.0,Female,North,Retired,Married,32301.97,2024-03-24,3,333796.15,Semi-Annually,3.0,58914.62,40285.34521007055,2023-12-26,6,Terminated,No,3,Broker,1.0,205,5.341463414634147,19638.20666666667,Normal,0.5482844495984188,0,0,1,104.8967624390244,Winter,Young Family
POL8864,Jeevan Tarun,Commercial,CUST17864,21.0,Male,East,Salaried,Married,7331.2,2023-08-12,19,487160.05,Monthly,2.0,265880.06,18629.894383884788,2015-10-30,2,Lapsed,Yes,3,Agent,0.0,3184,0.2292713567839196,132940.03,Normal,0.0275733351346468,1,0,1,30.479341048994975,Fall,Other
POL8865,Jeevan Nidhi,Motor,CUST17865,43.0,Male,East,Retired,Single,7999.03,1994-07-26,13,2645110.73,Quarterly,0.0,92561.32,30038.825111379803,2023-08-06,3,Lapsed,No,2,Online,0.0,347,0.0,92561.32,Claim_Without_Count,0.0864187114012635,0,0,1,0.0,Summer,Other
POL8866,Jeevan Labh,Agricultural,CUST17866,18.0,Other,Central,Unemployed,Single,13241.52,2005-07-03,3,1687236.84,Semi-Annually,3.0,112599.68,21186.36487264472,2022-07-05,4,Lapsed,No,4,Broker,0.0,744,1.471774193548387,37533.22666666666,Normal,0.11759820276576276,0,0,1,55.240434408602134,Summer,Young Single
POL8867,Jeevan Anand,Motor,CUST17867,31.0,Male,East,Retired,Married,34644.01,1994-07-17,16,4064236.96,Quarterly,1.0,78835.05,31903.86499185748,2015-07-20,4,Terminated,Yes,1,Online,1.0,3286,0.11107729762629337,78835.05,Normal,0.4394493312302079,1,0,0,8.75678431223372,Summer,Young Family
POL8868,Jeevan Rakshak,Motor,CUST17868,71.0,Female,Central,Salaried,Widowed,48776.18,2018-11-05,5,147459.83,Semi-Annually,2.0,155566.59,0.0,2014-07-26,5,Active,Yes,2,Agent,2.0,3645,0.20027434842249658,77783.295,Normal,0.3135389160358918,1,1,1,15.577998724279835,Summer,Senior
POL8869,Jeevan Umang,Health,CUST17869,78.0,Female,North,Unemployed,Married,31071.4,2005-06-03,29,3922854.55,Quarterly,2.0,176343.98,45396.05584794712,2020-06-16,9,Terminated,Yes,4,Broker,1.0,1493,0.48894842598794375,88171.99,Normal,0.17619767910421438,0,0,1,43.11155572672472,Summer,Senior
POL8870,Jeevan Umang,Home,CUST17870,33.0,Female,Central,Self-employed,Divorced,42710.54,2014-05-01,27,4045002.96,Monthly,1.0,266437.18,0.0,2014-07-26,3,Terminated,No,2,Online,0.0,3645,0.10013717421124829,266437.18,Normal,0.16030247730440625,1,1,1,26.680266310013717,Summer,Other
POL8871,Jeevan Labh,Agricultural,CUST17871,49.0,Other,Central,Self-employed,Widowed,39465.95,2011-11-21,25,867025.79,Quarterly,1.0,208475.39,28310.530111464253,2017-09-14,10,Active,No,4,Online,0.0,2499,0.14605842336934774,208475.39,Normal,0.1893074765323619,1,0,1,30.449586774709886,Fall,Other
POL8872,Jeevan Labh,Travel,CUST17872,22.0,Other,South,Salaried,Widowed,27209.545,2007-05-24,28,4279441.79,Quarterly,0.0,142238.29,7045.570038745008,2015-11-02,10,Terminated,Yes,3,Broker,0.0,3181,0.0,142238.29,Claim_Without_Count,0.19129550137308313,1,0,1,0.0,Fall,Other
POL8873,Jeevan Tarun,Health,CUST17873,48.0,Female,West,Retired,Married,31236.13,2001-05-12,29,616199.2,Quarterly,2.0,100457.05,42015.03217599357,2019-12-12,8,Lapsed,Yes,2,Online,1.0,1680,0.4345238095238096,50228.525,Normal,0.3109401480533223,0,0,1,21.82549002976191,Winter,Established Adult
POL8874,Jeevan Labh,Motor,CUST17874,68.0,Male,South,Self-employed,Widowed,27209.545,1998-06-28,11,2777919.98,Monthly,3.0,51.82,36593.148727379536,2018-09-05,6,Lapsed,Yes,3,Broker,1.0,2143,0.510965935604293,17.273333333333333,Normal,525.0780586646082,1,0,1,0.008826084927671488,Fall,Senior
POL8875,Jeevan Shanti,Agricultural,CUST17875,67.0,Female,West,Salaried,Widowed,19500.56,2021-09-10,3,3025817.45,Annually,3.0,179086.55,8868.337820265577,2021-10-09,10,Active,No,1,Broker,0.0,1013,1.0809476801579467,59695.51666666666,Normal,0.10888902600446546,0,0,0,64.52773025666338,Fall,Senior
POL8876,Jeevan Amar,Motor,CUST17876,49.0,Male,North,Unemployed,Single,32483.43,2023-04-23,17,3063967.12,Semi-Annually,2.0,37082.38,31273.53346391099,2022-10-30,8,Lapsed,Yes,4,Agent,0.0,627,1.164274322169059,18541.19,Normal,0.8759801825017705,0,0,1,21.587031419457734,Fall,Other
POL8877,Jeevan Labh,Agricultural,CUST17877,34.0,Male,North,Self-employed,Widowed,10822.71,2010-09-12,9,2550262.17,Annually,1.0,201133.09,0.0,2014-07-26,8,Lapsed,Yes,2,Agent,1.0,3645,0.10013717421124829,201133.09,Normal,0.05380869950339847,1,0,1,20.14089927297668,Summer,Other
POL8878,Jeevan Nidhi,Motor,CUST17878,42.0,Male,East,Unemployed,Widowed,27209.545,2005-12-21,10,3267449.73,Annually,4.0,268178.09,0.0,2014-07-26,2,Active,Yes,2,Online,1.0,3645,0.40054869684499317,67044.5225,Normal,0.1014607308151087,1,0,1,26.854596117969823,Summer,Other
POL8879,Jeevan Rakshak,Agricultural,CUST17879,45.0,Male,South,Retired,Married,18985.96,2003-03-07,26,2098704.95,Quarterly,0.0,122913.44,45566.64920432692,2019-09-11,6,Active,No,3,Agent,2.0,1772,0.0,122913.44,Claim_Without_Count,0.15446610232371658,0,0,1,0.0,Fall,Established Adult
POL8880,Jeevan Arogya,Commercial,CUST17880,34.0,Male,East,Retired,Divorced,18712.09,2016-06-28,16,4982571.26,Annually,2.0,92337.68,0.0,2014-07-26,3,Lapsed,Yes,1,Broker,2.0,3645,0.20027434842249658,46168.84,Normal,0.20264847459888533,1,0,0,9.246434348422497,Summer,Other
POL8881,Jeevan Lakshya,Travel,CUST17881,49.0,Female,East,Unemployed,Single,37828.36,2014-09-07,15,2884165.4,Monthly,4.0,157636.16,44964.64200404476,2017-02-24,8,Terminated,Yes,1,Broker,0.0,2701,0.5405405405405406,39409.04,Normal,0.23997260527026287,1,0,0,21.302183783783786,Winter,Other
POL8882,Jeevan Umang,Motor,CUST17882,39.0,Female,West,Salaried,Divorced,40300.67,2021-12-05,19,813872.94,Quarterly,4.0,85169.87,49246.88954379164,2015-03-12,8,Lapsed,Yes,0,Agent,2.0,3416,0.4274004683840749,21292.4675,Normal,0.4731798933120363,1,1,0,9.100410582552692,Spring,Other
POL8883,Jeevan Amar,Home,CUST17883,37.0,Other,South,Self-employed,Married,37852.16,2009-09-17,11,2418710.96,Quarterly,3.0,33426.11,34161.25146094367,2016-08-08,2,Terminated,No,3,Agent,1.0,2901,0.37745604963805585,11142.036666666667,Normal,1.1324129550222866,1,0,1,4.205629145122371,Summer,Young Family
POL8884,Jeevan Anand,Motor,CUST17884,63.0,Female,South,Self-employed,Widowed,19968.4,2024-02-21,14,4399561.96,Monthly,1.0,235477.79,19030.792766285547,2017-07-31,10,Terminated,No,1,Broker,0.0,2544,0.1434748427672956,235477.79,Normal,0.08479950487050181,1,0,0,33.785138895440255,Summer,Senior
POL8885,Jeevan Umang,Agricultural,CUST17885,58.0,Male,East,Salaried,Divorced,46422.17,2020-12-10,20,848614.65,Monthly,2.0,78772.48,4712.121489566873,2018-11-11,1,Active,Yes,0,Broker,0.0,2076,0.3516377649325626,39386.24,Normal,0.5893196456427422,1,1,0,13.849689402697493,Fall,Other
POL8886,Jeevan Anand,Health,CUST17886,34.0,Female,East,Unemployed,Widowed,31780.05,2004-11-19,16,2878125.03,Annually,3.0,25958.01,10744.861313944348,2018-05-04,10,Lapsed,No,4,Agent,0.0,2267,0.4830172033524482,8652.67,Normal,1.2242868386290013,1,0,1,4.179388464931628,Spring,Other
POL8887,Jeevan Labh,Motor,CUST17887,63.0,Male,East,Self-employed,Widowed,21176.74,2022-05-15,22,4273006.84,Monthly,2.0,62463.25,26246.18322388263,2016-08-16,5,Terminated,Yes,1,Agent,0.0,2893,0.2523332181126858,31231.625,Normal,0.3390271879865361,1,0,0,7.880776443138609,Summer,Senior
POL8888,Jeevan Rakshak,Health,CUST17888,21.0,Other,West,Retired,Widowed,20597.87,2005-12-28,7,3295088.98,Monthly,1.0,100168.4,0.0,2014-07-26,7,Terminated,Yes,4,Online,2.0,3645,0.10013717421124829,100168.4,Normal,0.2056324150131179,1,0,1,10.030580521262003,Summer,Other
POL8889,Jeevan Labh,Commercial,CUST17889,28.0,Female,West,Salaried,Single,27209.545,1996-01-12,22,1090939.9,Annually,4.0,224238.56,0.0,2014-07-26,1,Active,Yes,4,Agent,1.0,3645,0.40054869684499317,56059.64,Normal,0.12134195385485885,1,0,1,22.45461574759945,Summer,Other
POL8890,Jeevan Lakshya,Life,CUST17890,49.0,Female,Central,Retired,Divorced,12523.89,1999-07-21,28,2691331.75,Semi-Annually,0.0,288737.42,0.0,2014-07-26,4,Lapsed,No,3,Agent,1.0,3645,0.0,288737.42,Claim_Without_Count,0.04337466892929916,1,0,1,0.0,Summer,Other
POL8891,Jeevan Shanti,Commercial,CUST17891,56.0,Female,North,Unemployed,Married,34408.78,2023-12-07,17,3314375.21,Semi-Annually,4.0,86263.35,18651.97608461917,2021-12-20,8,Terminated,Yes,0,Broker,1.0,941,1.55154091392136,21565.8375,Normal,0.3988806370260371,0,0,0,33.46027922422954,Winter,Established Adult
POL8892,Jeevan Anand,Travel,CUST17892,31.0,Male,South,Self-employed,Married,19155.64,2013-07-26,19,222521.52,Semi-Annually,1.0,232583.32,0.0,2014-07-26,9,Lapsed,No,3,Agent,2.0,3645,0.10013717421124829,232583.32,Normal,0.08236033435243766,1,0,1,23.290236433470508,Summer,Young Family
POL8893,Jeevan Amar,Home,CUST17893,49.0,Other,South,Salaried,Married,27209.545,2014-10-08,3,3108435.44,Monthly,1.0,43897.59,3040.1479635464466,2016-11-11,5,Lapsed,Yes,4,Broker,2.0,2806,0.13007840342124022,43897.59,Normal,0.6198414309304907,1,0,1,5.7101284212402,Fall,Established Adult
POL8894,Jeevan Nidhi,Motor,CUST17894,69.0,Male,North,Retired,Divorced,5229.26,2008-12-27,11,3762584.12,Annually,2.0,293393.85,6311.860028314781,2020-09-28,5,Lapsed,Yes,1,Online,1.0,1389,0.5255579553635709,146696.925,Normal,0.017823345649542417,0,0,0,77.09773596112309,Fall,Senior
POL8895,Jeevan Rakshak,Motor,CUST17895,76.0,Female,East,Self-employed,Widowed,27209.545,2017-04-30,4,2788468.1,Annually,2.0,58682.88,16070.860950259996,2018-09-17,7,Lapsed,No,3,Online,1.0,2131,0.342562177381511,29341.44,Normal,0.4636709207182742,1,0,1,10.051267573908962,Fall,Senior
POL8896,Jeevan Rakshak,Personal Accident,CUST17896,63.0,Other,South,Retired,Married,27209.545,1999-08-05,21,2231968.11,Annually,4.0,197531.4,40954.94412078896,2022-03-14,1,Active,Yes,1,Online,1.0,857,1.703617269544924,49382.85,Normal,0.13774794792119127,0,0,0,84.12947607934656,Spring,Senior
POL8897,Jeevan Tarun,Motor,CUST17897,49.0,Male,South,Retired,Married,18821.78,2015-02-11,5,2759666.7,Quarterly,2.0,1473.44,45044.38266164805,2022-04-05,8,Active,Yes,3,Online,1.0,835,0.874251497005988,736.72,Normal,12.774038983602996,0,0,1,0.6440785628742515,Spring,Established Adult
POL8898,Jeevan Tarun,Motor,CUST17898,64.0,Other,East,Salaried,Widowed,27209.545,2001-09-29,26,231202.55,Annually,4.0,242096.85,44479.49192966207,2016-09-01,7,Active,No,0,Broker,0.0,2877,0.5074730622175878,60524.2125,Normal,0.11239115667965113,1,0,0,30.714407455683006,Fall,Senior
POL8899,Jeevan Umang,Health,CUST17899,69.0,Male,South,Unemployed,Widowed,26538.46,2009-04-30,5,2175258.97,Quarterly,2.0,224657.72,19030.792766285547,2017-05-15,10,Active,Yes,0,Online,2.0,2621,0.27851964898893555,112328.86,Normal,0.11812841330358022,1,0,0,31.285794658527283,Spring,Senior
POL8900,Jeevan Umang,Travel,CUST17900,49.0,Other,West,Retired,Single,29160.09,2016-09-29,18,771794.78,Monthly,0.0,85173.33,37532.93467917757,2016-08-18,2,Terminated,Yes,3,Agent,1.0,2891,0.0,85173.33,Claim_Without_Count,0.3423617463353846,1,0,1,0.0,Summer,Other
POL8901,Jeevan Arogya,Health,CUST17901,76.0,Male,North,Unemployed,Widowed,7652.72,2023-05-05,29,3675695.42,Quarterly,0.0,24065.68,15800.457482884503,2023-01-05,1,Lapsed,Yes,3,Broker,2.0,560,0.0,24065.68,Claim_Without_Count,0.3179930922375765,0,0,1,0.0,Winter,Senior
POL8902,Jeevan Anand,Motor,CUST17902,49.0,Other,West,Salaried,Widowed,27856.6,2019-09-19,10,4332556.95,Quarterly,0.0,131057.33,31088.47086669597,2021-11-25,8,Lapsed,No,1,Online,0.0,966,0.0,131057.33,Claim_Without_Count,0.21255278129044747,0,0,0,0.0,Fall,Other
POL8903,Jeevan Amar,Health,CUST17903,49.0,Female,West,Unemployed,Single,24162.12,2021-02-28,25,3460918.1,Semi-Annually,1.0,13979.0,0.0,2014-07-26,1,Active,No,4,Online,0.0,3645,0.10013717421124829,13979.0,Normal,1.728458401888547,1,0,1,1.3998175582990398,Summer,Other
POL8904,Jeevan Nidhi,Personal Accident,CUST17904,57.0,Female,South,Retired,Single,44156.52,2012-07-17,9,2372426.33,Quarterly,0.0,15008.31,41921.72616924951,2018-01-25,1,Lapsed,Yes,3,Agent,1.0,2366,0.0,15008.31,Claim_Without_Count,2.942138055517243,1,1,1,0.0,Winter,Other
POL8905,Jeevan Umang,Motor,CUST17905,19.0,Female,West,Retired,Divorced,28529.65,2024-05-18,28,409400.66,Quarterly,2.0,249653.75,11610.19902651958,2016-03-04,6,Active,No,3,Agent,0.0,3058,0.23871811641595816,124826.875,Normal,0.11427687346975561,1,0,1,29.79843647809026,Spring,Other
POL8906,Jeevan Lakshya,Personal Accident,CUST17906,58.0,Male,Central,Retired,Married,44113.54,2022-12-21,4,2211508.77,Annually,2.0,162190.13,21610.43072325274,2016-08-02,7,Terminated,Yes,4,Agent,1.0,2907,0.2511179910560715,81095.065,Normal,0.2719865875932154,1,1,1,20.36442980736154,Summer,Established Adult
POL8907,Jeevan Lakshya,Life,CUST17907,31.0,Other,West,Retired,Married,38966.56,1995-09-18,3,4523287.42,Annually,4.0,29230.38,24273.66022835133,2014-12-14,9,Lapsed,No,2,Broker,1.0,3504,0.41666666666666663,7307.595,Normal,1.3330842773853777,1,0,1,3.0448312499999997,Winter,Young Family
POL8908,Jeevan Amar,Health,CUST17908,72.0,Female,South,Self-employed,Married,5567.96,2001-05-10,22,1081492.29,Annually,2.0,283602.48,18799.0329689621,2022-01-03,7,Active,No,0,Online,1.0,927,0.7874865156418553,141801.24,Normal,0.019632973590357886,0,0,0,111.66656440129448,Winter,Senior
POL8909,Jeevan Shanti,Travel,CUST17909,62.0,Male,East,Self-employed,Single,27209.545,2023-07-20,1,3939274.45,Semi-Annually,0.0,184525.9,42878.21361516167,2022-06-07,10,Active,Yes,4,Online,0.0,772,0.0,184525.9,Claim_Without_Count,0.14745650881529368,0,0,1,0.0,Summer,Senior
POL8910,Jeevan Anand,Commercial,CUST17910,55.0,Male,East,Salaried,Single,8295.1,2001-01-29,4,1622012.34,Quarterly,1.0,247387.62,4091.399962382175,2018-12-11,8,Active,Yes,2,Agent,1.0,2046,0.17839687194525905,247387.62,Normal,0.03353078056209927,1,0,1,44.13317756598241,Winter,Other
POL8911,Jeevan Anand,Life,CUST17911,20.0,Male,South,Retired,Single,6574.69,2000-05-08,18,4638590.47,Semi-Annually,3.0,195704.08,0.0,2014-07-26,8,Lapsed,Yes,3,Agent,2.0,3645,0.3004115226337449,65234.69333333333,Normal,0.033595058416768825,1,0,1,19.59725355281207,Summer,Young Single
POL8912,Jeevan Anand,Personal Accident,CUST17912,53.0,Other,West,Self-employed,Divorced,18955.16,2008-04-13,25,3580086.28,Annually,4.0,254424.22,47885.91897101003,2019-06-10,2,Active,Yes,2,Online,0.0,1865,0.7828418230563003,63606.055,Normal,0.07450218379366555,1,0,1,49.793480053619305,Summer,Other
POL8913,Jeevan Tarun,Home,CUST17913,73.0,Other,North,Retired,Single,24090.39,2006-03-30,7,2108326.85,Quarterly,2.0,78784.16,0.0,2014-07-26,2,Lapsed,Yes,2,Online,1.0,3645,0.20027434842249658,39392.08,Normal,0.3057770749856316,1,0,1,7.88922315500686,Summer,Senior
POL8914,Jeevan Anand,Health,CUST17914,56.0,Other,West,Self-employed,Widowed,15048.36,1997-07-21,9,230972.84,Monthly,1.0,92679.85,45803.54932636852,2023-12-14,8,Terminated,No,0,Broker,0.0,217,1.6820276497695852,92679.85,Normal,0.16236927444315025,0,0,0,155.89007027649768,Winter,Other
POL8915,Jeevan Amar,Health,CUST17915,23.0,Other,West,Self-employed,Widowed,27373.74,2000-07-14,23,599753.63,Semi-Annually,2.0,131422.06,0.0,2014-07-26,7,Lapsed,Yes,0,Agent,0.0,3645,0.20027434842249658,65711.03,Normal,0.20828877587217856,1,0,0,13.160233717421127,Summer,Other
POL8916,Jeevan Rakshak,Agricultural,CUST17916,40.0,Other,North,Salaried,Married,27209.545,2012-06-23,18,3755162.6,Monthly,3.0,172253.8,18301.85033631733,2022-03-10,10,Active,No,1,Agent,0.0,861,1.2717770034843205,57417.93333333333,Normal,0.15796194336496494,0,0,0,73.02280720092915,Spring,Established Adult
POL8917,Jeevan Lakshya,Commercial,CUST17917,74.0,Male,West,Retired,Single,29995.5,2013-02-19,2,4362237.71,Annually,3.0,49914.8,41744.41366468468,2018-11-12,4,Lapsed,No,2,Agent,1.0,2075,0.5277108433734939,16638.266666666666,Normal,0.6009339915215527,1,0,1,8.780193734939758,Fall,Senior
POL8918,Jeevan Umang,Home,CUST17918,38.0,Male,West,Retired,Divorced,10029.57,2000-10-06,8,4445678.11,Semi-Annually,3.0,193134.73,5009.157790913138,2020-02-03,1,Terminated,No,1,Broker,2.0,1627,0.6730178242163491,64378.24333333334,Normal,0.05193043219104093,0,0,0,43.32770525507069,Winter,Other
POL8919,Jeevan Amar,Travel,CUST17919,22.0,Male,Central,Retired,Widowed,46034.83,2001-10-02,25,4638483.28,Semi-Annually,4.0,286307.57,45520.6827729064,2022-08-30,4,Terminated,Yes,1,Broker,2.0,688,2.1220930232558137,71576.8925,Normal,0.16078802946076487,0,1,0,151.89282420058137,Summer,Other
POL8920,Jeevan Labh,Life,CUST17920,78.0,Female,Central,Salaried,Divorced,27209.545,2016-05-08,6,3156398.0,Annually,2.0,261486.29,37279.60084345387,2021-02-14,2,Terminated,No,0,Broker,1.0,1250,0.5840000000000001,130743.145,Normal,0.10405725286782722,0,0,0,76.35399668000001,Winter,Senior
POL8921,Jeevan Umang,Home,CUST17921,79.0,Other,South,Retired,Widowed,25586.95,2020-11-22,14,668772.45,Quarterly,3.0,81487.74,32393.00463725474,2022-08-29,7,Lapsed,No,0,Agent,0.0,689,1.5892597968069666,27162.58,Normal,0.3139975412252199,0,0,0,43.16839637155297,Summer,Senior
POL8922,Jeevan Amar,Travel,CUST17922,28.0,Male,West,Unemployed,Widowed,25777.8,2005-12-06,19,340209.09,Monthly,1.0,143671.84,22080.63665546641,2017-01-04,2,Lapsed,Yes,2,Broker,1.0,2752,0.13263081395348836,143671.84,Normal,0.17942138139248442,1,0,1,19.055313081395347,Winter,Other
POL8923,Jeevan Rakshak,Agricultural,CUST17923,43.0,Other,East,Unemployed,Single,37769.26,2002-10-01,15,1116171.76,Semi-Annually,1.0,164962.04,22.97790742062378,2016-01-22,3,Active,Yes,3,Online,1.0,3100,0.11774193548387096,164962.04,Normal,0.22895728011123043,1,0,1,19.42294987096774,Winter,Other
POL8924,Jeevan Nidhi,Life,CUST17924,56.0,Female,East,Salaried,Widowed,35586.27,2024-05-01,25,1317992.39,Semi-Annually,1.0,189603.93,37063.047612629234,2024-07-05,7,Lapsed,Yes,1,Online,1.0,13,28.07692307692308,189603.93,Normal,0.1876874071122893,0,0,0,5323.494957692308,Summer,Other
POL8925,Jeevan Umang,Agricultural,CUST17925,72.0,Female,South,Unemployed,Widowed,32741.28,2004-12-24,7,4610737.5,Annually,0.0,207890.44,19030.792766285547,2020-04-15,6,Lapsed,Yes,3,Agent,0.0,1555,0.0,207890.44,Claim_Without_Count,0.15749295638606564,0,0,1,0.0,Spring,Senior
